name,lat,lon
Asylvej (Guldborgsund),54.8893883908761,12.0404989858877
Axeltorv (Lolland),54.8304908623039,11.1350418200717
Bakkehuset Øst,54.7836209045139,11.854793971573
Bakkehuset Vest,54.7835923942979,11.8525675154364
Nakskov st v/anlægget (bus),54.832971302884,11.1381314011808
Nykøbing F st (bus),54.7666940850498,11.8767540782643
Æblehaven,54.7960951567382,11.8872613525662
Bangsebro Allé,54.7926951611629,11.8861942310366
Guldnældevænget,54.8008981502168,11.8879307922448
Bangsebroskoven,54.7886442384957,11.8818760429487
Bindernæsvej v/skolen,54.669236195985,11.3618169874026
Birkevænget 45,54.8409772935282,11.1398319334136
Syrenvej (Lolland),54.8448634515226,11.1411902992847
Bjælkerup ældrecenter,55.317739297568,12.3831557668977
Gregersensvej,55.6551801873581,12.2655590465026
Bjælkerupvej 70,55.319288199852,12.3769018736526
Bjælkerupvej 98,55.3209261473714,12.3722949796635
Bjerremarksvej v/1,54.651623097797,11.4305437566357
Allikevej,54.7744307309766,11.5297919633942
Blæsenborg Alle ovf. stadion,54.7768854189124,11.5276124872106
Allikevej,54.7744951970567,11.5297182347441
Blæsenborg Alle v/Engpibervej,54.7715795223404,11.5298627636725
Blæsenborg Alle v/Engpibervej,54.7711835184155,11.529884690578
Blæsenborg Alle v/skolen,54.7718946172626,11.527254537611
Høje Taastrup Rådhus,55.6523076872777,12.2664009862502
Blæsenborg Alle v/stadion,54.7769495599724,11.5275542821328
"Ll . Heddinge, Boesdalsvej",55.2704930138029,12.3904573073017
"Ll Heddinge, Boesdalsvej",55.2705032943554,12.3904109387323
Bogensevej 30,55.2102749361049,11.7601422122127
Bogø By,54.9274086072761,12.0481143725003
Bogø By,54.9274542584812,12.0480866031006
Bogø Hovedgade / Jørgensmindevej,54.9241101747307,12.0473496319727
Bogø Hovedgade 148,54.9294804246402,12.0475998171543
Bogø Hovedgade 30,54.9177448534938,12.0494903981105
Bogø Kostskole,54.9209813613834,12.0484241691208
Bogø havn,54.9136865462765,12.0517740083867
Bogø havn,54.9136662496947,12.0518661116781
Park Allé (Brøndby),55.6535372627529,12.3952126598572
Sønderkærskolen,55.6484213922103,12.4754160934413
Vink - Borgsted,54.9040262250638,12.1181049895951
Brarup Kirke,54.8825001487879,11.8061005480338
Brarup,54.8798357059502,11.8070223403796
Bredgade 30,55.3071560755268,12.2018844942558
Bredgade 52,55.30640373673,12.2065680832482
Bredgade ovf. 52,55.3066049569822,12.2060957186095
Bredgade v/27,55.3071930002835,12.2011624226216
Bregnevej / Birkevænget,54.8386336173157,11.1381660749177
Bregninge Gadekær,54.8137007415668,12.0794252632394
Bregningevej / Ryttermarken,54.8171955850537,12.0596378166529
Holse / Bogensevej (Middelfart Kommune),55.5009849467808,10.0042288531033
Middelfart Station afg. (Middelfart Kommune),55.5022972201466,9.73455296403282
Bregningevej 29,54.8177770114338,12.0590434457695
Elmegårdsvej (Middelfart Kommune),55.4909061930071,9.96464149511354
Elmegårdsvej (Middelfart Kommune),55.4909071902072,9.96451490106198
Åsingsvej,55.6483135687794,12.1934570017681
Bregningevej 38,54.8137110677723,12.0758297908752
Storebæltsvænget (Middelfart Kommune),55.4942216027204,9.75478952576674
Storebæltsvænget (Middelfart Kommune),55.494223845718,9.75442551726493
Lillebæltsvænget (Middelfart Kommune),55.4921235023849,9.76130198414328
Lillebæltsvænget (Middelfart Kommune),55.4917682681133,9.76207067285675
Skrillingevej (Middelfart Kommune),55.4906215609314,9.76583116186959
Skrillingevej (Middelfart Kommune),55.4900755348186,9.76692843605693
Korsholm Allé (Middelfart Kommune),55.5054089093391,9.7749687279405
Korsholm Allé (Middelfart Kommune),55.5052627471735,9.77534584357178
Lollandsvej (Middelfart Kommune),55.5063360157054,9.76615201277192
Lollandsvej (Middelfart Kommune),55.5060488617502,9.76752391440419
Adlerhusvej / Brovejen (Middelfart Kommune),55.5011499072921,9.71431534096859
Hindsgavl Allé (Middelfart Kommune),55.5025776987242,9.70829351053758
Hindsgavl Allé (Middelfart Kommune),55.5016858944548,9.71022474711688
Teglgårdsvej (Middelfart Kommune),55.5014661548646,9.72168256465561
Slengeriksvej (Middelfart Kommune),55.5067621363225,9.70257365004269
Slengeriksvej (Middelfart Kommune),55.5076597274677,9.7027479717704
Teglgårdsvej (Middelfart Kommune),55.5013456177047,9.72231360558963
Fynsvej / Jyllandsvej (Middelfart Kommune),55.5041030371964,9.7567517657991
Fynsvej / Jyllandsvej (Middelfart Kommune),55.5040377949371,9.75713048872852
Lillebæltshallen (Middelfart Kommune),55.4956658758103,9.74786826104703
Lillebæltshallen (Middelfart Kommune),55.4956466493153,9.74807367221249
Middelfart Gymnasium (Middelfart Kommune),55.4961050519203,9.74214646204062
Middelfart Gymnasium (Middelfart Kommune),55.4958434337255,9.74231566105819
Langkærvej (Middelfart Kommune),55.4951116253947,9.77628608136
Østergade (Middelfart Kommune),55.5038497149501,9.73489851004184
Østergade (Middelfart Kommune),55.5039566792159,9.73504299216937
Odensevej / Jyllandsvej (Middelfart Kommune),55.5015707627368,9.75062399371507
Odensevej / Jyllandsvej (Middelfart Kommune),55.5016040822012,9.75105207203317
Middelfart Rådhus (Middelfart Kommune),55.5041147392277,9.73715162812895
Middelfart Rådhus (Middelfart Kommune),55.5040508918454,9.73730875766809
Rosenvænget (Middelfart Kommune),55.5022401137464,9.74549148017228
Rosenvænget (Middelfart Kommune),55.5020774216305,9.74564672099272
Hessgade (Middelfart Kommune),55.5028222896512,9.72788174431528
Hessgade (Middelfart Kommune),55.5025776257939,9.72822552698799
Middelfart Sygehus (Middelfart Kommune),55.4978276921938,9.73812644113759
Middelfart Sygehus (Middelfart Kommune),55.4974688769687,9.73951273512796
Viaduktvej / Middelfart (Middelfart Kommune),55.5018617439227,9.73972171293866
Håre (Middelfart Kommune),55.3759081926283,9.91811128203085
Håre (Middelfart Kommune),55.3751773499218,9.91850466260602
Hjorte (Middelfart Kommune),55.3670970044752,9.92587505905648
Hjorte (Middelfart Kommune),55.3667426573723,9.92638744844326
Gelsted Kirke (Middelfart Kommune),55.4083450946314,9.96638813434978
Gelsted Kirke (Middelfart Kommune),55.4082925596622,9.96621311526384
Gelsted Skole (Middelfart Kommune),55.4016589771064,9.97209946690405
Gelsted Skole (Middelfart Kommune),55.4017032722931,9.9721795123379
Hørkærvej (Middelfart Kommune),55.3912591859833,9.93439645941673
Hørkærvej (Middelfart Kommune),55.3912640687965,9.93493334692288
Møllevej (Middelfart Kommune),55.3923437477611,9.96141930193518
Møllevej (Middelfart Kommune),55.3921924990109,9.96122617765595
Lungeskovvej (Middelfart Kommune),55.4154354740002,9.95261238341271
Lungeskovvej (Middelfart Kommune),55.4147509238533,9.95397023330557
Fredehjemsvej (Middelfart Kommune),55.412367495005,9.95997841555007
Fredehjemsvej (Middelfart Kommune),55.4121668598168,9.96035264968674
Tømmervej (Middelfart Kommune),55.3981964241821,9.96565102194337
Toftevej / Søndergade (Middelfart Kommune),55.3956602613348,9.96931545630172
Toftevej / Søndergade (Middelfart Kommune),55.3954712104557,9.96935819793614
Balslevvej (Middelfart Kommune),55.4261479626991,9.92438044090772
Balslevvej (Middelfart Kommune),55.4262622556421,9.92471493964136
Birkelunden (Middelfart Kommune),55.4309502670407,9.93454351038593
Birkelunden (Middelfart Kommune),55.4308762177248,9.93482621927292
Rønnebærhaven (Middelfart Kommune),55.4290706392239,9.93709072341216
Rønnebærhaven (Middelfart Kommune),55.4289782517555,9.93742038716574
Balslev (Middelfart Kommune),55.4259411657385,9.89539617842093
Balslev (Middelfart Kommune),55.4259616783034,9.89504901613434
Ejby Station (Middelfart Kommune),55.4285244796531,9.92976132970195
Assensvej / Gl. Assensvej (Middelfart Kommune),55.4325371232964,9.86286319637559
Assensvej / Gl. Assensvej (Middelfart Kommune),55.4325019642102,9.86275180314947
Rolund (Middelfart Kommune),55.4448255290936,9.8428962195817
Rolund (Middelfart Kommune),55.4451853561022,9.84284065463401
Kirkegyden (Middelfart Kommune),55.4372905227838,9.85264578593874
Kirkegyden (Middelfart Kommune),55.4372097699005,9.85262823953454
Udby Behandlingshjem (Middelfart Kommune),55.4304869737333,9.8719209922023
Udby Behandlingshjem (Middelfart Kommune),55.4304417122247,9.87196740357215
Hyllehøjskolen (Middelfart Kommune),55.4845844680134,9.78685557449207
Hyllehøjskolen (Middelfart Kommune),55.4845409670166,9.78663316483082
Ulvsbjergvej (Middelfart Kommune),55.4865516463763,9.77853903078372
Ulvsbjergvej (Middelfart Kommune),55.4864894564678,9.77842702767598
Vesterhøjvej (Middelfart Kommune),55.4765888618132,9.79628398245259
Vesterhøjvej (Middelfart Kommune),55.4766905751404,9.79584303536466
Gamborgvej (Middelfart Kommune),55.4707109954267,9.80741278044263
Gamborgvej (Middelfart Kommune),55.4705853121064,9.80739439273379
Viby / Gl. Assensvej (Middelfart Kommune),55.4525189707004,9.84008764854551
Viby / Gl. Assensvej (Middelfart Kommune),55.4529514338764,9.83992290813988
Vesterdal (Middelfart Kommune),55.4610913628883,9.82560922480838
Vesterdal (Middelfart Kommune),55.4610382005951,9.82549740829449
Aulby (Middelfart Kommune),55.5028135460478,9.82026009877743
Aulby (Middelfart Kommune),55.5025048829939,9.82072863405471
Staurby / Bogensevej (Middelfart Kommune),55.5034995229195,9.79111161053581
Staurby / Bogensevej (Middelfart Kommune),55.5027834494684,9.793456192178
Voldbyvej (Middelfart Kommune),55.4993354462736,9.84413931397801
Brødregade ovf. 17a,54.7737967954962,11.5022904390921
Voldbyvej (Middelfart Kommune),55.4991112975305,9.84536929083966
Kustrupvej (Middelfart Kommune),55.5001676896468,9.83415203782606
Kustrupvej (Middelfart Kommune),55.4999134468657,9.83585638054877
Staurbyvej (Middelfart Kommune),55.4924056096197,9.78913238040312
Strandgyden (Middelfart Kommune),55.4911082647313,9.89912128661089
Strandgyden (Middelfart Kommune),55.4907449560875,9.90086982313668
Hovedvejen / Assensvej (Middelfart Kommune),55.4685730989737,9.89394196344322
Hovedvejen / Assensvej (Middelfart Kommune),55.4687138495917,9.89435642401904
Blanke (Middelfart Kommune),55.4953741449289,9.87465190579483
Blanke (Middelfart Kommune),55.4950029481911,9.87503939969394
Båring (Middelfart Kommune),55.4910920221581,9.90741441033897
Båring (Middelfart Kommune),55.4909433422446,9.90807573596167
Lundevej (Middelfart Kommune),55.4634967754111,9.87642930312098
Lundevej (Middelfart Kommune),55.4635134991995,9.87660365212227
Margaardvej (Middelfart Kommune),55.4736455152449,9.87091172647425
Hovedvejen / Margaardvej (Middelfart Kommune),55.4734897368033,9.87133543648605
Nr. Aaby v/Brugsen (Middelfart Kommune),55.4606224140321,9.87876944045431
Nr. Aaby v/Brugsen (Middelfart Kommune),55.4606489139732,9.87883328990897
Æblehaven (Middelfart Kommune),55.460905261737,9.88192294495038
Holse (Middelfart Kommune),55.5010565281537,10.0031699684008
Brenderup Rutebilstation afg. (Middelfart Kommune,55.4908473123624,9.97321844514199
Fruerhøjvej (Middelfart Kommune),55.4946858783417,9.97529170138715
Fruerhøjvej (Middelfart Kommune),55.4948015409072,9.97543701950906
Brovej / Bogensevej (Middelfart Kommune),55.4997053046891,9.99476107581735
Brovej / Bogensevej (Middelfart Kommune),55.499959033329,9.99560651443475
Brenderupvej / Rugårdsvej (Middelfart Kommune),55.4846949111432,9.97733948992135
Brenderupvej / Rugårdsvej (Middelfart Kommune),55.4845964616558,9.9772895785394
Graderupvej (Middelfart Kommune),55.4691772344689,10.0049070897333
Graderupvej (Middelfart Kommune),55.4687803851113,10.0061782939523
Skolevej (Middelfart Kommune),55.4887933342873,9.9681982971295
Skolevej (Middelfart Kommune),55.4887133503168,9.96808555043811
Skovs Højrup (Middelfart Kommune),55.4944391361762,9.95529393037179
Skovs Højrup (Middelfart Kommune),55.4944541415314,9.95567418260691
St. Landevej / Nørregade (Middelfart Kommune),55.4560201931198,9.95107598121155
Fjelsted (Middelfart Kommune),55.4407491470556,10.0120092072111
Fjelsted (Middelfart Kommune),55.4406865178945,10.0119759899819
Brolundvej (Middelfart Kommune),55.453531961415,10.0308686186049
Brolundvej (Middelfart Kommune),55.4531425736679,10.0312221463907
Harndrup / Rugårdsvej (Middelfart Kommune),55.4654533237451,10.02055047362
Harndrup / Rugårdsvej (Middelfart Kommune),55.465199917214,10.0207653675737
Jægersmindevej (Middelfart Kommune),55.4419172928623,10.0163546229275
Jægersmindevej (Middelfart Kommune),55.4418465993392,10.0162105363088
Åløkkevej / Fjellerupvej (Middelfart Kommune),55.4625624785968,10.025600209116
Åløkkevej / Fjellerupvej (Middelfart Kommune),55.4628232881343,10.025575346158
Rugårdsvej 102 (Middelfart Kommune),55.4660550398748,10.0130211003492
Rugårdsvej 102 (Middelfart Kommune),55.4659011705543,10.0120681132986
Hønnerupvej (Middelfart Kommune),55.4333680813289,10.0080589347267
Hønnerupvej (Middelfart Kommune),55.4332699039376,10.0079774113497
Brødregade v/17a,54.7738961965204,11.5022654765863
Aversi,55.3436555577724,11.8547402587279
Stubberup (Middelfart Kommune),55.3480413937478,9.93826738806364
Gasværksvej (Lolland),54.7767464570252,11.4908867926705
"Eggertsvej, Brovejen",54.7582094456255,11.8465681633108
Brovejen v/16,54.7765534873841,11.4954625731672
Frederiksvej (Høje Taastrup),55.6460836034524,12.1948492664547
Brovejen v/19,54.7764929050615,11.4957854196863
"Engmosevej, Brovejen",54.7579766147606,11.8480597470446
Gasværksvej (Lolland),54.7768408351909,11.4919811953628
Vink - Bruntofte,54.830649959896,11.8650909077455
Vink - Bruntofte,54.8305591039862,11.8651311900551
Bukkehave,54.7212370744082,11.3844547314853
Bubbelvej / Æblegyden (Middelfart Kommune),55.4622692233797,9.95407322491753
Gammel Søvej,55.6429727284104,12.1951998713164
Middelfart Station ank. (Middelfart Kommune),55.5022973150847,9.73453713426577
Brenderup Rutebilstation ank. (Middelfart Kommune,55.4908308526167,9.97302811188869
Gl. Banegårdsvej (Middelfart Kommune),55.5037152844282,9.74228960084106
Gl. Banegårdsvej (Middelfart Kommune),55.5039043096724,9.74371805413988
Bros Alle (Middelfart Kommune),55.5052103564925,9.74910996515951
Bros Alle (Middelfart Kommune),55.5051602216304,9.7484915378834
Strandvejen / Fynsvej (Middelfart Kommune),55.507813081537,9.75256364790534
Strandvejen / Fynsvej (Middelfart Kommune),55.5077788925462,9.75227798806728
Strandvejens Plejehjem (Middelfart Kommune),55.5107026366088,9.7561182960293
Strandvejens Plejehjem (Middelfart Kommune),55.5109177850581,9.75620159530028
Strandvejen / Skovsvinget (Middelfart Kommune),55.5152054322041,9.76033801215358
Strandvejen / Skovsvinget (Middelfart Kommune),55.5152862960007,9.76033957113234
Strib Idrætsefterskole (Middelfart Kommune),55.5200491052307,9.7646286624727
Strib Idrætsefterskole (Middelfart Kommune),55.5200593749171,9.76442295846101
Strandvejen 163 (Middelfart Kommune),55.525486614025,9.76877354748656
Strandvejen 163 (Middelfart Kommune),55.5254783248642,9.76866249963563
Rudbæksbanke (Middelfart Kommune),55.5291909019012,9.77130136022035
Rudbæksbanke (Middelfart Kommune),55.5291204191969,9.77107818811208
Rudbæksmøllevej (Middelfart Kommune),55.5306748094728,9.7767962266258
Sofiendalvej (Middelfart Kommune),55.5333837541574,9.7761366351908
Stribgårdvej (Middelfart Kommune),55.5336391099816,9.78401622259106
Ny Billeshavevej (Middelfart Kommune),55.5347324825675,9.79284759015842
Røjlemosevej (Middelfart Kommune),55.5389982034775,9.78627795303989
Mosevænget (Middelfart Kommune),55.5378142535619,9.78031212907641
Strib Skole (Middelfart Kommune),55.5379667061019,9.77611597922418
Vestergade / Øster Allé (Middelfart Kommune),55.5391271663471,9.76878611660517
Korsvejs Allé / Vestergade (Middelfart Kommune),55.5404127949431,9.76437407252293
Strandvejen / Rørkærsvej (Middelfart Kommune),55.5365436572888,9.76664413045313
Strandvejen / Møllebakken (Middelfart Kommune),55.5320406854429,9.77110363134675
Aulby Skole (Middelfart Kommune),55.5049848160207,9.81807282582614
Vejlby Kirke (Middelfart Kommune),55.5070980308185,9.81784747588581
Vejlby Heldagsskole (Middelfart Kommune),55.510336343257,9.81869052531474
Røjle Bygade (Middelfart Kommune),55.5146106449401,9.81239710639475
Røjle Forsamlingshus (Middelfart Kommune),55.5196644315762,9.809127600914
Røjlevej (Middelfart Kommune),55.5167349719952,9.78985670892581
Jyllandsvej / Skovsvinget (Middelfart Kommune),55.5101583158453,9.76706549148752
Jyllandsvej (Middelfart Kommune),55.5053242319921,9.75979925023882
Ø. Hougvej / Finlandsvej (Middelfart Kommune),55.4992417603344,9.73758299917848
Sygehus Fyn / Middelfart (Middelfart Kommune),55.4965607886712,9.73661479821763
Middelfart Gymnasium (Middelfart Kommune),55.494121355497,9.73582534314109
Middelfart Lystbådehavn (Middelfart Kommune),55.4917936830306,9.7358769162333
Ø. Hougvej / Lundbjerggård (Middelfart Kommune),55.4883903521483,9.73847223823148
Ø. Hougvej / Samsøvej (Middelfart Kommune),55.4845623741404,9.74143893217023
Frederiksøvænget (Middelfart Kommune),55.486033499602,9.75363600545284
Østre Skole / Brovejen (Middelfart Kommune),55.4994560706759,9.74078474570996
Danmarksvej (Middelfart Kommune),55.4984489244256,9.74386852014134
Assensvej / Færøvej (Middelfart Kommune),55.4963385848388,9.74807095835455
Solskinsvænget (Middelfart Kommune),55.4962273807868,9.74862286963588
Hyllehøjskolen (Middelfart Kommune),55.4833886969689,9.78835085141996
Kauslundevej / Hovedvejen (Middelfart Kommune),55.4865751534408,9.80955709696537
Kauslunde Kirke (Middelfart Kommune),55.4846820788024,9.80910684268785
Kirkegyden (Middelfart Kommune),55.480410738718,9.80955730206995
Kauslundevej / Assensvej (Middelfart Kommune),55.4739208828089,9.80849088926438
Gamborgvej / Mølleløkken (Middelfart Kommune),55.4697756141248,9.80617563130137
Gamborgvej / Mølleløkken (Middelfart Kommune),55.4697838698214,9.80628652994967
Gamborg (Middelfart Kommune),55.4627355876559,9.80130308416989
Østre Skole / Brovejen (Middelfart Kommune),55.4994528142901,9.74132291823007
Kauslunde (Middelfart Kommune),55.4782495698352,9.81024081188531
Viaduktvej / Middelfart (Middelfart Kommune),55.5020214644297,9.74005716724858
Assensvej / Lupinvej (Middelfart Kommune),55.4926468443081,9.75950772045881
Assensvej / Lupinvej (Middelfart Kommune),55.4927001647599,9.75960371273735
Skrillingevej / Smutvej (Middelfart Kommune),55.491148366401,9.76780394321777
Skrillingevej / Lindevej (Middelfart Kommune),55.4922531557742,9.76931322265258
Skrillingevej / Lindevej (Middelfart Kommune),55.4922894929628,9.76925062059898
Hasselvænget (Middelfart Kommune),55.4925857327784,9.77357735233095
Hasselvænget (Middelfart Kommune),55.4926305571656,9.77359405851369
Staurbyvej (Middelfart Kommune),55.4926023414069,9.78788592391979
Staurbyvej (Middelfart Kommune),55.5027888436974,9.7940104139925
Abelonelundvej (Middelfart Kommune),55.5242041373077,9.80749416091025
Abelonelundvej (Middelfart Kommune),55.5281308454547,9.78819983997087
Provstskovvej (Middelfart Kommune),55.543263153978,9.78959607494461
Røjleklintvej (Middelfart Kommune),55.544134546924,9.80208625034279
Røjleskovvej (Middelfart Kommune),55.542184875283,9.81023979541899
Røjleskovvej 32 (Middelfart Kommune),55.5447528825197,9.81460345703706
Højskredvej (Middelfart Kommune),55.5466571953865,9.82545217801661
Røjleskovvej 63 (Middelfart Kommune),55.5447078041838,9.83333568246879
Bøgelundsgyden (Middelfart Kommune),55.5359324067932,9.83408496812446
Mellemmarksvej (Middelfart Kommune),55.5365967032831,9.81819021129596
Mellemmarksvej 18 (Middelfart Kommune),55.5296241398572,9.81676222115886
Korsbjergvej (Middelfart Kommune),55.5243095187738,9.82271902142779
Koagervej (Middelfart Kommune),55.5237644270981,9.82760229191648
Koagervej 24 (Middelfart Kommune),55.521446761879,9.83807097643508
Vejlby Fed (Middelfart Kommune),55.5189388690988,9.84862937840793
Strandlyst (Middelfart Kommune),55.51302300893,9.85295200218436
Kystvejen / Hovkrogvej (Middelfart Kommune),55.5067805175439,9.85512871986767
Kustrupvej (Middelfart Kommune),55.5007151505328,9.85122947922182
Langekærvej,55.3297991567555,12.2544314121708
Byvej v/Bjernæsvej,54.6574535224942,11.4649732171534
Byvej v/Fælledvej,54.6522098852507,11.4862058084492
C.E. Christiansensvej v/CELF,54.7794171253986,11.5048149105488
Hedeland,55.6389252389425,12.1928514224806
Indslev (Middelfart Kommune),55.4618810571969,9.92026585371182
Stationsvej (Middelfart Kommune),55.4899337486981,9.96716586456588
Brenderup Station (Middelfart Kommune),55.490768590516,9.97294744080402
Bøgelundvej (Middelfart Kommune),55.4850527820994,9.97866182188715
Anna Trolles Skole (Middelfart Kommune),55.481900903659,9.97837799343189
Bubbelvej / Køstrupvej (Middelfart Kommune),55.4708785240316,9.96660435656609
Lybækvej / Bubbelvej (Middelfart Kommune),55.4708017840229,9.96608044360172
Lybækvej / Bubbelvej (Middelfart Kommune),55.4707513713452,9.96563627234736
Vejrup (Middelfart Kommune),55.4727349237342,9.95332933372297
Vejrup (Middelfart Kommune),55.4725101886563,9.95333972972967
Bubbel (Middelfart Kommune),55.4630324201439,9.95300034009121
Ejbykrog (Middelfart Kommune),55.4480696528843,9.93091654956724
Ejby Skole (Middelfart Kommune),55.433722351264,9.93750119766188
Ejby Industripark (Middelfart Kommune),55.4396782458541,9.94360152117748
Ejby Industripark (Middelfart Kommune),55.4396693831683,9.94358550296824
Juelsmindevej (Middelfart Kommune),55.4592974082492,9.97427584675781
Æblegyden / Bubbelvej (Middelfart Kommune),55.4619306469547,9.95370128980196
Bubbelvej / Køstrupvej (Middelfart Kommune),55.4708976167773,9.96646245016789
Stationsvej (Middelfart Kommune),55.490071014174,9.96685268829121
Bøgelundvej (Middelfart Kommune),55.4852391776597,9.97895129320754
Indslev Tårup (Middelfart Kommune),55.4640929981317,9.94369416545646
Anlægsvej (Middelfart Kommune),55.4312992804107,9.93355614103271
Anlægsvej (Middelfart Kommune),55.4312532723808,9.93369728574399
Ejby Industripark (Middelfart Kommune),55.439450224084,9.94868582910408
Gremmeløkkevej (Middelfart Kommune),55.4389288915528,9.956782045059
Gremmeløkke / Byholmvej (Middelfart Kommune),55.4491634369166,9.968302659592
Sletterødvej (Middelfart Kommune),55.4405201790274,10.0340228179306
Fjelsted Harndrup Skole (Middelfart Kommune),55.4531126909386,10.0294345794402
Vindebjergvej (Middelfart Kommune),55.462935644254,10.0174961876431
Hønnerup (Middelfart Kommune),55.4159607015863,9.97265602065129
Hønnerup (Middelfart Kommune),55.4163372337102,9.97389747664792
Ellesø (Middelfart Kommune),55.4127005036735,9.91656335225402
Gelsted Station (Middelfart Kommune),55.3956791148426,9.97260007969364
Gl. Tanderup Skole (Middelfart Kommune),55.3658926853789,9.90792393916026
Emtekær Gadekær (Middelfart Kommune),55.3544816831921,9.89797833938725
Emtekær Gadekær (Middelfart Kommune),55.3546256715613,9.89795005270357
Sdr. Åby (Middelfart Kommune),55.3601662202914,9.86865516385086
Sdr. Åby (Middelfart Kommune),55.3600404323363,9.86865240931801
Wedellsborg (Middelfart Kommune),55.3649043250072,9.83741042848436
Wedellsborg (Middelfart Kommune),55.3649697042023,9.83704894238303
Storegade / Lillegade (Middelfart Kommune),55.3702833606681,9.85353963821305
Håre (Middelfart Kommune),55.3714086602052,9.90206982140865
Håre (Middelfart Kommune),55.3715709678311,9.90199461634596
Hovvej / Tanderupvej (Middelfart Kommune),55.3738719719437,9.91402432906801
Hovvej / Tanderupvej (Middelfart Kommune),55.3739878296395,9.91415324414011
Husby Forsamlingshus (Middelfart Kommune),55.3711763477372,9.86457281698263
Husby Forsamlingshus (Middelfart Kommune),55.3712227222011,9.86436869681453
Gl. Dam (Middelfart Kommune),55.3980173688616,9.90444417210152
Christiansdalsvej 54,54.8400734375045,11.1298943169939
Gl. Dam (Middelfart Kommune),55.397879912396,9.9048042038449
Hygindvej (Middelfart Kommune),55.3865788164663,9.88838180804519
Hygindvej (Middelfart Kommune),55.3861103471623,9.88854494439542
Storegade / Lillegade (Middelfart Kommune),55.3701760928661,9.85345843473908
Fyllested (Middelfart Kommune),55.474363925874,9.99480303388423
Åbakkevej / Bogensevej (Middelfart Kommune),55.4955783569305,9.97493385563774
Varbjergvej (Middelfart Kommune),55.5178235158054,9.95497341512492
Varbjerghus (Middelfart Kommune),55.5170225812226,9.95281592071039
Åbakkevej (Middelfart Kommune),55.4996295571948,9.97512893020979
Bro (Middelfart Kommune),55.5137914868987,9.98078428212109
Brovangen (Middelfart Kommune),55.5122588358196,9.98700135119253
Bro Skov (Middelfart Kommune),55.5054969765094,9.9953029372425
Fyllestedvej / Broholmvej (Middelfart Kommune),55.4838235596859,10.0213417404032
Gammel Holse (Middelfart Kommune),55.4942162811674,10.0272298646022
Munkegårdsvej (Middelfart Kommune),55.4950515554841,9.95856951794274
Rydskov (Middelfart Kommune),55.4320232257546,10.0409598592097
Sletterød (Middelfart Kommune),55.437392759797,10.0467281164855
Lundsgårdsvej (Middelfart Kommune),55.4619918964975,10.0431409801385
Berlin (Middelfart Kommune),55.4658117294341,10.052510820992
Graderup / Juelsmindevej (Middelfart Kommune),55.4624282629123,9.99725450303
Harndrup Skov (Middelfart Kommune),55.4765193768179,10.0403603232542
Overgade (Middelfart Kommune),55.4693781566359,10.0218857284674
Christiansdalsvej ovf 1,54.8390375980363,11.1254011506964
Dalby Bibliotek,55.3124413888668,12.0675156434666
Aulby Skole (Middelfart Kommune),55.5049487712566,9.81808791114268
Dalby ovf Shell,55.3103360046362,12.0503610933342
Dalby v Shell,55.3098218483171,12.0500694008383
Ørslev / Skovbovej (Middelfart Kommune),55.406505489327,9.91101858946754
Balslev (Middelfart Kommune),55.4261372835673,9.89683853215544
Mosegårdsvej (Middelfart Kommune),55.4384619717137,9.90475237423963
Dalbyvej (Faxe),55.3145720143124,12.1525556922004
Trydenvej (Middelfart Kommune),55.4366244974742,9.9988798227081
Tellerup (Middelfart Kommune),55.3949663179669,9.92311589649738
Mindevej (Middelfart Kommune),55.4198247005975,9.89250881783708
Ejby Skole (Middelfart Kommune),55.4338448656828,9.93793082047102
Solvang,55.6279089709439,12.1895077034858
Dalbyvej (Faxe),55.3145965248324,12.1529990479126
Ejby Station (Middelfart Kommune),55.4263320543018,9.93209582550957
Kingstrup / Stubgård (Middelfart Kommune),55.4155710908998,9.95135187554868
Lungeskovvej (Middelfart Kommune),55.4062575239083,9.94721133695741
Gelsted Skovvej (Middelfart Kommune),55.4026487964395,9.96170103396884
Lunghøj (Middelfart Kommune),55.3855058441861,9.96475771423351
Tornhøjvangen (Middelfart Kommune),55.3937406566944,9.97340506739937
Østergade / Søndergade (Middelfart Kommune),55.3960322301857,9.97000350137064
Troldemoseled (Middelfart Kommune),55.4040728255509,9.99929042609861
Kielshøj (Middelfart Kommune),55.3906376071829,10.0048559935877
Tårup Udlod (Middelfart Kommune),55.3855908390628,9.98676439217793
Agerstien (Middelfart Kommune),55.4222983314484,9.97575055408791
Nørre Aaby Skole (Middelfart Kommune),55.4532569901667,9.87077871453418
Søndergade / Vibyvej (Middelfart Kommune),55.4587721375131,9.87110581178174
Søndergade / Assensvej (Middelfart Kommune),55.4401524077663,9.8724343994682
Limosegyden (Middelfart Kommune),55.4321473233316,9.86334460679658
Fønsvej (Middelfart Kommune),55.425962143862,9.83261866132367
Føns Gl.Skole (Middelfart Kommune),55.4256137277573,9.82967235003161
Jomfrumarken (Middelfart Kommune),55.4073927107745,9.83453404026777
Føns Gl.Skole (Middelfart Kommune),55.4256746929287,9.82995804611659
Ronæsbrovej / Ronæsvej (Middelfart Kommune),55.4395777765772,9.82707266164232
Kirkegyden (Middelfart Kommune),55.4408945912879,9.82901285539175
Udby Kirke (Middelfart Kommune),55.437385543794,9.85190496631319
