SourceLat,SourceLon,TargetLat,TargetLon,Weight
35.675,140.035,35.715,140.08499999999998,1
35.875,139.74499999999998,35.705,139.795,2
35.72499999999999,140.045,35.735,140.05499999999998,62
35.715,139.70499999999998,35.565,139.46499999999997,2
35.705,139.945,35.72499999999999,140.02499999999998,2
35.75499999999999,139.71499999999997,35.715,139.77499999999998,2
35.665,139.755,35.605,139.65499999999997,3
35.715,139.565,35.745,139.565,1
35.515,139.545,35.385,139.62499999999997,3
35.995,139.55499999999998,35.985,139.34499999999997,1
35.735,139.635,35.705,139.64499999999998,1
35.645,140.045,35.79499999999999,139.92499999999998,1
35.36499999999999,139.34499999999997,35.395,139.315,1
35.36499999999999,139.385,35.43499999999999,139.36499999999998,1
35.845,139.64499999999998,35.665,139.735,4
35.735,139.765,35.845,139.735,2
35.665,139.68499999999997,35.665,139.695,10
35.845,139.67499999999998,35.855,139.62499999999997,10
35.635,139.89499999999998,35.65499999999999,139.885,1
35.695,139.445,35.695,139.71499999999997,1
35.525,139.55499999999998,35.575,139.545,5
35.495,139.535,35.415,139.505,2
35.715,139.55499999999998,35.72499999999999,139.575,21
35.695,139.695,35.885,139.61499999999998,1
35.875,139.815,35.775,139.815,2
35.585,140.135,35.43499999999999,139.95499999999998,6
35.815,139.765,35.825,139.77499999999998,2
35.355,139.535,35.565,139.71499999999997,1
35.695,139.635,35.68499999999999,139.61499999999998,29
35.635,140.05499999999998,35.645,139.825,6
35.695,139.475,35.705,139.575,1
35.68499999999999,140.045,35.68499999999999,139.915,4
35.715,139.61499999999998,35.72499999999999,139.635,1
35.785,140.045,35.855,139.96499999999997,1
35.415,139.46499999999997,35.495,139.45499999999998,4
35.705,139.77499999999998,35.68499999999999,139.62499999999997,1
35.565,139.65499999999997,35.575,139.62499999999997,21
35.68499999999999,139.68499999999997,35.65499999999999,139.68499999999997,1
35.445,139.40499999999997,35.355,139.40499999999997,1
35.775,139.665,35.93499999999999,139.385,1
35.765,139.825,35.79499999999999,139.93499999999997,1
35.825,139.725,35.90499999999999,139.59499999999997,1
35.715,140.015,35.68499999999999,140.05499999999998,6
35.625,139.735,35.525,139.695,5
35.515,139.475,35.675,139.735,2
35.875,139.43499999999997,35.715,139.46499999999997,1
35.675,139.39499999999998,35.555,139.545,1
35.65499999999999,139.475,35.625,139.325,1
35.355,139.535,35.665,139.815,4
35.535,139.505,35.705,139.755,1
35.68499999999999,139.225,35.68499999999999,139.295,21
35.695,140.02499999999998,35.68499999999999,139.765,67
35.805,140.12499999999997,35.765,139.99499999999998,1
35.575,139.55499999999998,35.625,139.71499999999997,3
35.72499999999999,139.515,35.665,139.755,8
35.97499999999999,139.37499999999997,35.995,139.55499999999998,1
35.745,139.45499999999998,35.75499999999999,139.385,2
35.65499999999999,139.42499999999998,35.65499999999999,139.34499999999997,1
35.945,139.64499999999998,35.715,139.70499999999998,6
35.355,139.93499999999997,35.425,139.665,2
35.515,139.545,35.445,139.64499999999998,6
35.425,139.515,35.535,139.40499999999997,1
35.86499999999999,139.70499999999998,35.815,139.665,2
35.68499999999999,139.77499999999998,35.675,139.67499999999998,1
35.705,139.65499999999997,35.715,139.65499999999997,61
35.65499999999999,139.70499999999998,35.43499999999999,139.52499999999998,4
35.695,139.755,35.72499999999999,140.105,8
35.735,139.545,35.72499999999999,139.55499999999998,5
35.415,139.61499999999998,35.54499999999999,139.515,1
35.675,139.765,35.835,139.565,8
35.705,139.725,35.61499999999999,139.52499999999998,1
35.535,139.58499999999998,35.555,139.64499999999998,2
35.65499999999999,139.33499999999998,35.585,139.62499999999997,1
35.565,139.605,35.585,139.635,5
35.965,139.96499999999997,35.955,139.95499999999998,1
35.90499999999999,139.515,35.915,139.45499999999998,2
35.665,139.765,35.665,139.755,259
35.805,139.765,35.79499999999999,139.795,16
35.705,139.59499999999997,35.675,139.785,3
35.815,139.945,35.855,139.95499999999998,7
35.72499999999999,140.12499999999997,35.715,140.045,1
35.455,139.49499999999998,35.465,139.46499999999997,6
35.625,139.67499999999998,35.595,139.68499999999997,4
35.695,139.74499999999998,35.625,139.58499999999998,1
35.705,139.545,35.675,139.765,6
35.485,139.445,35.54499999999999,139.34499999999997,1
35.635,140.08499999999998,35.625,140.105,1
35.485,139.59499999999997,35.375,139.605,1
35.735,139.695,35.875,139.515,2
35.985,139.67499999999998,35.925,139.71499999999997,1
35.355,139.39499999999998,35.515,139.43499999999997,1
35.525,139.665,35.765,139.765,1
35.79499999999999,139.87499999999997,35.72499999999999,139.825,1
35.735,140.15499999999997,35.735,140.18499999999997,7
35.72499999999999,139.70499999999998,35.90499999999999,139.36499999999998,1
35.485,139.635,35.61499999999999,139.545,1
35.36499999999999,139.515,35.355,139.535,20
35.715,139.795,35.675,139.74499999999998,3
35.815,139.70499999999998,35.705,139.755,15
35.445,139.36499999999998,35.445,139.475,1
35.825,139.68499999999997,35.785,139.695,1
35.68499999999999,139.825,35.625,139.725,2
35.575,139.575,35.515,139.45499999999998,1
35.775,139.515,35.695,139.725,1
35.715,139.95499999999998,35.705,139.93499999999997,6
35.695,139.755,35.705,139.505,6
35.815,139.99499999999998,35.79499999999999,139.915,1
35.645,139.485,35.50499999999999,139.61499999999998,1
35.635,139.59499999999997,35.635,139.635,6
35.93499999999999,139.505,35.985,139.475,20
35.68499999999999,139.765,35.605,139.695,3
35.605,139.61499999999998,35.525,139.485,2
35.79499999999999,139.96499999999997,35.665,139.68499999999997,1
35.625,139.725,35.525,139.695,1
35.61499999999999,140.11499999999998,35.695,140.005,14
35.675,139.665,35.65499999999999,139.385,1
35.335,139.485,35.395,139.55499999999998,1
35.635,139.90499999999997,35.645,139.915,426
35.715,139.785,35.925,139.765,1
35.955,139.695,35.915,139.565,1
35.61499999999999,139.62499999999997,35.65499999999999,139.545,4
35.855,139.515,35.815,139.55499999999998,6
35.79499999999999,139.46499999999997,35.805,139.505,1
35.50499999999999,139.725,35.425,139.665,1
35.565,139.39499999999998,35.585,139.355,4
35.86499999999999,139.74499999999998,35.805,139.71499999999997,1
35.845,140.135,35.875,140.005,1
35.875,139.815,35.90499999999999,139.65499999999997,2
35.65499999999999,139.315,35.61499999999999,139.475,3
35.665,139.815,35.735,140.18499999999997,3
35.705,139.785,35.565,139.71499999999997,1
35.705,139.575,35.72499999999999,140.05499999999998,1
35.585,140.135,35.705,140.09499999999997,1
35.695,139.445,35.825,139.665,1
35.695,139.825,35.955,139.99499999999998,1
35.635,139.485,35.715,139.355,1
35.385,139.36499999999998,35.395,139.36499999999998,1
35.515,139.415,35.495,139.415,6
35.72499999999999,139.86499999999998,35.735,139.86499999999998,7
35.875,140.015,35.965,139.84499999999997,1
35.61499999999999,139.565,35.645,139.735,1
35.785,139.87499999999997,35.815,139.93499999999997,1
35.705,140.005,35.635,140.05499999999998,2
35.535,139.55499999999998,35.54499999999999,139.55499999999998,1
35.86499999999999,139.96499999999997,35.86499999999999,140.065,1
35.775,139.725,35.945,139.605,7
35.715,139.70499999999998,35.65499999999999,139.575,2
35.565,139.65499999999997,35.635,139.695,1
35.855,139.825,35.845,139.77499999999998,15
35.68499999999999,139.68499999999997,35.93499999999999,139.635,1
35.625,139.725,35.515,139.565,2
35.93499999999999,139.42499999999998,35.825,139.575,3
35.885,139.975,35.835,139.915,1
35.815,139.985,35.79499999999999,139.92499999999998,4
35.835,139.70499999999998,35.805,139.605,1
35.68499999999999,140.045,35.745,140.02499999999998,2
35.54499999999999,140.165,35.61499999999999,140.11499999999998,2
35.775,139.86499999999998,35.79499999999999,139.89499999999998,1
35.65499999999999,139.34499999999997,35.68499999999999,139.325,1
35.565,139.385,35.43499999999999,139.36499999999998,1
35.535,140.165,35.565,140.15499999999997,11
35.585,139.58499999999998,35.705,139.74499999999998,1
35.575,139.735,35.575,139.725,189
35.635,139.40499999999997,35.765,139.325,1
35.65499999999999,139.535,35.68499999999999,139.49499999999998,3
35.485,139.355,35.515,139.325,1
35.855,139.415,35.785,139.475,12
35.665,139.825,35.675,139.77499999999998,3
35.835,139.90499999999997,35.785,139.825,4
35.895,139.71499999999997,35.79499999999999,139.65499999999997,1
35.635,139.67499999999998,35.635,139.70499999999998,11
35.785,139.475,35.72499999999999,139.59499999999997,1
35.675,139.815,35.68499999999999,139.785,5
35.635,139.535,35.445,139.39499999999998,1
35.455,139.59499999999997,35.65499999999999,139.70499999999998,3
35.805,139.505,35.735,139.58499999999998,1
35.745,139.87499999999997,35.75499999999999,139.795,1
35.93499999999999,139.67499999999998,35.915,139.695,2
35.68499999999999,139.565,35.625,139.485,1
35.595,140.17499999999998,35.61499999999999,140.105,11
35.525,139.445,35.54499999999999,139.415,8
35.485,139.62499999999997,35.625,139.735,4
35.895,139.62499999999997,35.925,139.485,1
35.585,139.415,35.635,139.355,1
35.455,139.635,35.345,139.605,1
35.50499999999999,139.445,35.50499999999999,139.45499999999998,202
35.65499999999999,139.735,35.65499999999999,139.64499999999998,1
35.86499999999999,139.975,35.705,139.985,19
35.385,139.96499999999997,35.605,140.12499999999997,1
35.895,139.36499999999998,35.885,139.30499999999998,1
35.72499999999999,139.36499999999998,35.745,139.37499999999997,2
35.61499999999999,139.59499999999997,35.68499999999999,139.77499999999998,1
35.425,139.59499999999997,35.575,139.70499999999998,1
35.555,139.735,35.605,139.535,1
35.585,139.765,35.61499999999999,139.67499999999998,1
35.415,139.49499999999998,35.335,139.45499999999998,1
35.805,139.84499999999997,35.695,139.695,3
35.525,139.52499999999998,35.525,139.535,2
35.65499999999999,139.535,35.675,139.295,2
35.705,140.09499999999997,35.715,139.70499999999998,1
35.845,139.95499999999998,35.86499999999999,139.93499999999997,3
35.805,139.55499999999998,35.855,139.86499999999998,1
35.72499999999999,139.68499999999997,35.645,139.74499999999998,1
35.585,139.70499999999998,35.79499999999999,139.695,1
35.585,139.58499999999998,35.68499999999999,139.36499999999998,1
35.705,140.045,35.805,139.95499999999998,1
35.455,139.58499999999998,35.455,139.61499999999998,1
35.705,139.64499999999998,35.665,139.855,1
35.61499999999999,139.725,35.775,139.795,2
35.915,139.55499999999998,35.885,139.575,12
35.575,139.545,35.54499999999999,139.565,18
35.815,139.235,35.68499999999999,139.295,2
35.765,139.665,35.72499999999999,139.71499999999997,29
35.485,139.40499999999997,35.495,139.39499999999998,1
35.72499999999999,140.11499999999998,35.735,139.765,1
35.665,139.755,35.715,139.74499999999998,5
35.645,139.70499999999998,35.705,139.765,2
35.705,139.885,35.695,139.92499999999998,1
35.675,139.65499999999997,35.845,139.665,2
35.665,139.445,35.68499999999999,139.43499999999997,17
35.72499999999999,139.24499999999998,35.75499999999999,139.37499999999997,1
35.65499999999999,139.315,35.72499999999999,139.27499999999998,1
35.65499999999999,139.70499999999998,35.705,139.735,6
35.79499999999999,139.43499999999997,35.825,139.43499999999997,7
35.705,139.505,35.675,139.385,2
35.595,139.34499999999997,35.735,139.225,1
35.645,139.59499999999997,35.635,139.58499999999998,40
35.695,139.92499999999998,35.79499999999999,139.945,2
35.455,139.415,35.455,139.39499999999998,4
35.455,139.635,35.595,139.61499999999998,5
35.585,139.415,35.50499999999999,139.535,1
35.525,139.65499999999997,35.555,139.665,6
35.555,139.67499999999998,35.555,139.545,1
35.825,139.735,35.785,139.735,1
35.955,139.86499999999998,35.845,139.945,1
35.79499999999999,139.725,35.815,139.725,46
35.735,139.475,35.875,139.84499999999997,1
35.65499999999999,139.575,35.68499999999999,139.61499999999998,1
35.845,139.95499999999998,35.625,139.77499999999998,2
35.765,139.765,35.75499999999999,139.765,3
35.385,140.035,35.40499999999999,139.975,2
35.36499999999999,139.325,35.375,139.315,1
35.665,139.765,35.715,139.795,2
35.72499999999999,140.05499999999998,35.665,140.015,2
35.65499999999999,139.45499999999998,35.695,139.825,1
35.835,139.80499999999998,35.855,139.795,9
35.93499999999999,139.61499999999998,35.97499999999999,139.62499999999997,1
35.645,139.755,35.675,139.755,7
35.605,139.71499999999997,35.575,139.695,2
35.65499999999999,139.755,35.61499999999999,139.575,1
35.72499999999999,139.785,35.815,139.80499999999998,4
35.575,139.575,35.595,139.62499999999997,1
35.325,139.61499999999998,35.525,139.65499999999997,1
35.625,140.065,35.65499999999999,140.08499999999998,2
35.635,139.885,35.72499999999999,139.70499999999998,1
35.445,139.34499999999997,35.445,139.385,6
35.815,139.70499999999998,35.735,139.65499999999997,1
35.895,139.62499999999997,35.645,139.67499999999998,1
35.895,139.93499999999997,35.815,139.915,3
35.915,139.485,35.72499999999999,139.33499999999998,1
35.68499999999999,139.71499999999997,35.745,139.83499999999998,1
35.445,139.635,35.385,139.575,1
35.885,139.62499999999997,35.86499999999999,139.64499999999998,3
35.705,139.795,35.735,139.725,2
35.775,139.34499999999997,35.695,139.64499999999998,1
35.735,139.43499999999997,35.705,139.795,1
35.79499999999999,139.565,35.825,139.735,1
35.355,139.535,35.325,139.61499999999998,5
35.555,139.735,35.625,140.11499999999998,1
35.805,139.55499999999998,35.79499999999999,139.545,1
35.525,139.65499999999997,35.40499999999999,139.605,1
35.625,139.36499999999998,35.65499999999999,139.315,5
35.695,139.58499999999998,35.695,139.545,1
35.675,139.855,35.675,139.84499999999997,1
35.875,139.49499999999998,35.875,139.515,2
35.595,139.545,35.535,139.565,1
35.72499999999999,139.515,35.705,139.795,1
35.695,139.64499999999998,35.705,139.755,5
35.565,139.55499999999998,35.335,139.62499999999997,3
35.47499999999999,139.59499999999997,35.425,139.515,2
35.635,139.89499999999998,35.675,139.86499999999998,1
35.715,139.505,35.745,139.505,1
35.605,139.735,35.61499999999999,139.77499999999998,2
35.715,139.795,35.625,139.635,2
35.345,139.65499999999997,35.415,139.665,1
35.61499999999999,139.635,35.68499999999999,139.77499999999998,2
35.645,139.755,35.875,140.005,1
35.455,139.605,35.535,139.735,1
35.86499999999999,139.74499999999998,35.845,139.765,1
35.595,139.575,35.535,139.635,2
35.775,139.71499999999997,35.665,139.77499999999998,1
35.665,140.015,35.72499999999999,140.02499999999998,2
35.425,139.52499999999998,35.425,139.515,11
35.565,139.71499999999997,35.625,140.075,2
35.54499999999999,139.755,35.695,140.02499999999998,1
35.645,140.09499999999997,35.675,140.15499999999997,1
35.635,139.515,35.65499999999999,139.77499999999998,1
35.675,139.71499999999997,35.705,139.985,1
35.565,140.18499999999997,35.625,140.075,4
35.665,139.765,35.585,139.70499999999998,15
35.665,139.58499999999998,35.665,139.515,6
35.625,139.735,35.65499999999999,140.05499999999998,2
35.445,139.99499999999998,35.61499999999999,140.08499999999998,1
35.695,140.12499999999997,35.705,140.09499999999997,11
35.47499999999999,139.62499999999997,35.47499999999999,139.635,33
35.635,139.58499999999998,35.675,139.765,1
35.395,139.315,35.485,139.39499999999998,1
35.665,139.71499999999997,35.805,139.67499999999998,1
35.455,139.635,35.635,139.695,2
35.745,139.83499999999998,35.765,139.735,1
35.555,139.40499999999997,35.595,139.34499999999997,3
35.385,139.95499999999998,35.355,139.945,3
35.645,139.74499999999998,35.645,139.71499999999997,1
35.815,139.475,35.855,139.42499999999998,1
35.875,139.785,35.625,139.735,4
35.735,139.65499999999997,35.695,139.795,1
35.855,139.825,35.715,139.68499999999997,1
35.68499999999999,139.605,35.625,139.735,2
35.455,139.535,35.595,139.36499999999998,1
35.585,139.49499999999998,35.645,139.59499999999997,6
35.65499999999999,139.68499999999997,35.645,139.40499999999997,1
35.68499999999999,139.765,35.765,139.87499999999997,18
35.515,139.505,35.455,139.535,1
35.645,139.74499999999998,35.86499999999999,139.985,1
35.715,139.99499999999998,35.735,140.05499999999998,1
35.625,139.40499999999997,35.695,139.765,1
35.675,139.765,35.495,139.665,1
35.855,139.515,35.875,139.52499999999998,19
35.705,139.505,35.705,139.535,7
35.79499999999999,139.985,35.645,140.09499999999997,1
35.625,139.68499999999997,35.705,139.74499999999998,1
35.54499999999999,139.34499999999997,35.535,139.33499999999998,1
35.325,139.86499999999998,35.495,140.195,1
35.705,139.59499999999997,35.665,139.765,1
35.72499999999999,139.77499999999998,35.875,140.045,2
35.665,139.635,35.68499999999999,139.61499999999998,4
35.915,139.485,35.695,139.415,2
35.375,139.45499999999998,35.445,139.635,1
35.985,139.80499999999998,35.86499999999999,139.635,1
35.815,139.415,35.72499999999999,139.33499999999998,1
35.765,139.325,35.825,139.37499999999997,1
35.535,139.505,35.595,139.605,1
35.585,140.14499999999998,35.625,140.17499999999998,2
35.54499999999999,139.635,35.54499999999999,139.575,1
35.775,139.575,35.625,139.725,1
35.695,139.765,35.54499999999999,139.445,6
35.805,139.735,35.735,139.725,1
35.705,139.485,35.675,139.785,8
35.65499999999999,139.34499999999997,35.65499999999999,139.55499999999998,4
35.93499999999999,139.385,35.855,139.315,1
35.765,139.445,35.715,139.795,1
35.695,139.665,35.675,139.725,3
35.36499999999999,139.34499999999997,35.445,139.52499999999998,1
35.40499999999999,139.535,35.465,139.58499999999998,3
35.665,139.855,35.50499999999999,139.67499999999998,5
35.325,139.27499999999998,35.315,139.30499999999998,9
35.735,139.96499999999997,35.68499999999999,139.74499999999998,1
35.665,139.62499999999997,35.665,139.74499999999998,2
35.635,139.575,35.43499999999999,139.36499999999998,8
35.605,139.70499999999998,35.65499999999999,139.575,1
35.735,139.915,35.715,139.95499999999998,1
35.345,139.485,35.345,139.535,2
35.635,139.665,35.65499999999999,139.695,1
35.75499999999999,140.09499999999997,35.72499999999999,140.075,10
35.645,139.605,35.665,139.70499999999998,3
35.395,139.575,35.375,139.58499999999998,14
35.485,139.70499999999998,35.40499999999999,139.485,1
35.945,139.95499999999998,35.965,139.96499999999997,1
35.515,139.45499999999998,35.665,139.725,2
35.675,139.535,35.375,139.45499999999998,1
35.705,139.93499999999997,35.715,140.015,1
35.675,139.90499999999997,35.735,139.92499999999998,2
35.705,140.015,35.705,140.005,2
35.985,139.65499999999997,35.765,139.83499999999998,1
35.43499999999999,139.46499999999997,35.515,139.45499999999998,1
35.675,139.77499999999998,35.855,139.755,2
35.605,139.665,35.36499999999999,139.55499999999998,1
35.455,139.49499999999998,35.47499999999999,139.46499999999997,3
35.665,139.445,35.665,139.62499999999997,1
35.675,139.70499999999998,35.315,139.55499999999998,1
35.555,139.735,35.665,139.86499999999998,1
35.65499999999999,139.815,35.65499999999999,139.785,1
35.695,139.785,35.945,139.605,1
35.835,139.70499999999998,35.835,139.64499999999998,1
35.595,139.665,35.465,139.52499999999998,2
35.68499999999999,139.885,35.68499999999999,139.68499999999997,1
35.515,139.505,35.465,139.61499999999998,1
35.895,139.99499999999998,35.895,140.075,1
35.675,139.765,35.595,139.735,3
35.875,139.985,35.695,139.725,2
35.535,139.70499999999998,35.625,139.735,5
35.585,139.37499999999997,35.595,139.34499999999997,32
35.745,139.71499999999997,35.65499999999999,139.70499999999998,15
35.495,139.665,35.695,139.785,1
35.845,140.035,35.885,140.09499999999997,1
35.635,139.445,35.65499999999999,139.70499999999998,9
35.585,139.485,35.565,139.46499999999997,7
35.665,139.70499999999998,35.61499999999999,139.565,2
35.715,139.83499999999998,35.785,139.815,1
35.575,139.55499999999998,35.585,139.355,1
35.735,139.45499999999998,35.775,139.505,2
35.745,139.67499999999998,35.75499999999999,139.65499999999997,1
35.735,139.755,35.705,139.765,20
35.555,139.64499999999998,35.485,139.61499999999998,2
35.735,139.725,35.65499999999999,139.34499999999997,1
35.645,139.285,35.675,139.39499999999998,8
35.54499999999999,139.665,35.54499999999999,139.65499999999997,6
35.735,139.695,35.605,139.725,1
35.79499999999999,139.65499999999997,35.785,139.65499999999997,32
35.415,139.33499999999998,35.325,139.34499999999997,3
35.715,140.015,35.715,139.99499999999998,9
35.72499999999999,139.70499999999998,35.735,139.70499999999998,105
35.675,139.485,35.595,139.515,1
35.465,139.46499999999997,35.695,139.735,1
35.605,139.74499999999998,35.585,139.70499999999998,1
35.605,139.74499999999998,35.805,139.67499999999998,1
35.785,139.90499999999997,35.955,139.86499999999998,1
35.485,139.545,35.485,139.61499999999998,2
35.345,139.505,35.395,139.46499999999997,4
35.635,139.635,35.565,139.62499999999997,1
35.315,139.34499999999997,35.305,139.225,3
35.495,139.64499999999998,35.625,139.77499999999998,1
35.705,139.64499999999998,35.575,139.65499999999997,1
35.805,139.71499999999997,35.735,139.885,2
35.345,139.65499999999997,35.68499999999999,139.815,1
35.675,139.71499999999997,35.735,139.885,3
35.61499999999999,139.575,35.61499999999999,139.565,10
35.665,139.37499999999997,35.745,139.475,1
35.745,139.565,35.745,139.755,1
35.43499999999999,139.43499999999997,35.445,139.34499999999997,2
35.93499999999999,139.575,35.90499999999999,139.62499999999997,11
35.735,139.255,35.72499999999999,139.285,2
35.745,139.71499999999997,35.68499999999999,139.83499999999998,1
35.665,139.77499999999998,35.68499999999999,139.785,22
35.745,139.77499999999998,35.875,140.045,1
35.54499999999999,139.445,35.65499999999999,139.77499999999998,2
35.535,139.635,35.65499999999999,139.735,2
35.625,140.075,35.635,139.795,2
35.79499999999999,139.46499999999997,35.775,139.30499999999998,2
35.515,139.43499999999997,35.43499999999999,139.64499999999998,1
35.645,139.515,35.605,139.505,11
35.495,139.665,35.525,139.515,1
35.525,139.37499999999997,35.50499999999999,139.39499999999998,12
35.72499999999999,139.74499999999998,35.845,139.39499999999998,1
35.395,139.515,35.415,139.49499999999998,19
35.735,140.05499999999998,35.805,140.065,2
35.75499999999999,139.95499999999998,35.79499999999999,139.795,1
35.72499999999999,139.80499999999998,35.705,140.09499999999997,1
35.665,139.855,35.535,139.74499999999998,1
35.845,139.34499999999997,35.695,139.765,1
35.695,139.795,35.775,139.68499999999997,1
35.72499999999999,139.33499999999998,35.765,139.325,8
35.375,139.27499999999998,35.665,139.665,1
35.835,139.96499999999997,35.68499999999999,139.795,1
35.665,139.665,35.695,139.92499999999998,1
35.695,139.70499999999998,35.855,139.65499999999997,32
35.805,139.71499999999997,35.75499999999999,139.64499999999998,1
35.72499999999999,139.74499999999998,35.40499999999999,139.535,1
35.635,139.89499999999998,35.65499999999999,139.915,1
35.555,139.67499999999998,35.645,139.74499999999998,15
35.68499999999999,139.83499999999998,35.645,140.11499999999998,1
35.43499999999999,139.64499999999998,35.565,139.695,2
35.86499999999999,139.70499999999998,35.895,139.62499999999997,2
35.805,139.90499999999997,35.75499999999999,139.90499999999997,1
35.375,139.39499999999998,35.335,139.355,2
35.72499999999999,139.90499999999997,35.665,139.80499999999998,3
35.595,139.68499999999997,35.555,139.735,3
35.445,139.565,35.40499999999999,139.52499999999998,2
35.665,139.755,35.86499999999999,139.975,28
35.675,139.755,35.595,139.665,6
35.635,139.795,35.665,139.825,2
35.645,139.825,35.72499999999999,139.575,2
35.455,139.635,35.605,139.515,4
35.97499999999999,139.765,35.97499999999999,139.74499999999998,2
35.79499999999999,139.93499999999997,35.705,139.795,1
35.65499999999999,139.605,35.675,139.605,7
35.68499999999999,139.71499999999997,35.675,139.70499999999998,239
35.645,139.70499999999998,35.635,139.55499999999998,1
35.645,139.74499999999998,35.875,140.015,7
35.805,139.855,35.79499999999999,139.92499999999998,1
35.605,139.68499999999997,35.535,139.735,1
35.785,139.84499999999997,35.785,139.90499999999997,1
35.705,140.02499999999998,35.695,139.765,2
35.735,139.755,35.445,139.635,1
35.955,139.665,35.945,139.70499999999998,15
35.665,140.05499999999998,35.855,140.005,1
35.855,139.95499999999998,35.835,139.945,1
35.445,139.315,35.495,139.40499999999997,1
35.65499999999999,139.71499999999997,35.625,139.65499999999997,3
35.665,139.71499999999997,35.515,139.475,2
35.665,139.71499999999997,35.715,140.015,1
35.695,139.99499999999998,35.715,140.015,2
35.65499999999999,139.545,35.79499999999999,139.695,1
35.495,139.475,35.575,139.59499999999997,1
35.47499999999999,139.59499999999997,35.775,139.265,1
35.735,139.795,35.645,139.65499999999997,1
35.715,139.70499999999998,35.735,139.885,2
35.605,139.68499999999997,35.605,139.665,13
35.875,139.65499999999997,35.86499999999999,139.70499999999998,19
35.605,139.43499999999997,35.575,139.45499999999998,1
35.90499999999999,139.62499999999997,35.61499999999999,139.52499999999998,1
35.835,139.95499999999998,35.86499999999999,139.985,5
35.735,139.43499999999997,35.72499999999999,139.515,10
35.645,139.605,35.595,139.34499999999997,1
35.695,139.70499999999998,35.61499999999999,139.725,29
35.555,139.725,35.68499999999999,139.77499999999998,2
35.945,139.70499999999998,35.925,139.65499999999997,3
35.835,139.68499999999997,35.875,139.735,2
35.565,140.17499999999998,35.68499999999999,139.765,14
35.735,139.70499999999998,35.75499999999999,139.725,1
35.745,139.61499999999998,35.75499999999999,139.635,4
35.695,139.74499999999998,35.65499999999999,139.68499999999997,2
35.515,139.635,35.555,139.64499999999998,1
35.385,139.61499999999998,35.425,139.605,1
35.575,139.68499999999997,35.645,139.80499999999998,1
35.68499999999999,139.695,35.735,139.67499999999998,1
35.635,140.09499999999997,35.665,139.77499999999998,1
35.835,139.795,35.855,139.885,3
35.705,139.605,35.68499999999999,139.605,62
35.305,139.505,35.54499999999999,139.52499999999998,1
35.415,139.505,35.425,139.565,3
35.535,139.58499999999998,35.675,139.735,1
35.925,139.765,35.855,139.855,2
35.72499999999999,139.71499999999997,35.535,139.635,6
35.54499999999999,139.45499999999998,35.595,139.34499999999997,1
35.61499999999999,139.64499999999998,35.555,139.64499999999998,1
35.705,139.795,35.645,140.045,1
35.665,139.755,35.585,139.575,1
35.68499999999999,139.89499999999998,35.695,139.87499999999997,83
35.735,139.74499999999998,35.645,139.65499999999997,1
35.595,139.61499999999998,35.575,139.59499999999997,2
35.355,139.545,35.355,139.55499999999998,4
35.695,139.77499999999998,35.61499999999999,139.695,4
35.61499999999999,139.725,35.585,139.665,2
35.625,139.735,35.72499999999999,139.68499999999997,1
35.515,139.565,35.675,139.735,2
35.575,139.635,35.535,139.725,1
35.515,140.08499999999998,35.665,139.89499999999998,1
35.925,139.77499999999998,35.665,139.74499999999998,1
35.68499999999999,139.68499999999997,35.765,139.535,3
35.695,139.68499999999997,35.695,139.62499999999997,1
35.705,139.59499999999997,35.665,139.89499999999998,1
35.625,139.735,35.875,139.795,2
35.68499999999999,139.445,35.515,139.565,1
35.715,139.855,35.68499999999999,139.605,1
35.765,139.325,35.625,139.24499999999998,1
35.93499999999999,139.39499999999998,35.93499999999999,139.505,1
35.825,139.64499999999998,35.86499999999999,139.755,5
35.695,139.665,35.665,139.67499999999998,1
35.735,140.15499999999997,35.65499999999999,140.165,4
35.385,139.62499999999997,35.325,139.34499999999997,3
35.65499999999999,139.58499999999998,35.675,139.695,2
35.785,139.285,35.635,139.30499999999998,1
35.805,139.68499999999997,35.765,139.65499999999997,1
35.535,139.695,35.565,139.64499999999998,2
35.605,140.11499999999998,35.635,140.09499999999997,2
35.565,139.71499999999997,35.54499999999999,139.515,2
35.68499999999999,139.475,35.705,139.565,11
35.485,139.64499999999998,35.485,139.65499999999997,13
35.635,139.61499999999998,35.575,139.545,1
35.745,139.74499999999998,35.535,139.49499999999998,1
35.65499999999999,139.77499999999998,35.575,139.55499999999998,3
35.835,139.915,35.695,139.77499999999998,2
35.665,139.665,35.65499999999999,139.65499999999997,7
35.695,139.70499999999998,35.61499999999999,139.74499999999998,3
35.815,139.80499999999998,35.875,139.795,1
35.47499999999999,139.34499999999997,35.465,139.36499999999998,5
35.835,140.02499999999998,35.86499999999999,139.96499999999997,2
35.745,139.42499999999998,35.715,139.36499999999998,6
35.445,139.61499999999998,35.355,139.61499999999998,1
35.345,139.55499999999998,35.395,139.46499999999997,2
35.765,139.84499999999997,35.815,139.915,4
35.72499999999999,139.71499999999997,35.735,139.725,1599
35.665,139.80499999999998,35.595,139.71499999999997,1
35.54499999999999,139.68499999999997,35.625,139.77499999999998,1
35.68499999999999,139.59499999999997,35.565,139.71499999999997,1
35.425,139.985,35.385,139.95499999999998,6
35.54499999999999,139.52499999999998,35.485,139.545,1
35.735,139.67499999999998,35.68499999999999,139.68499999999997,4
